seller_id;quantity;date
415;24;2021-06-24
204;24;2021-06-09
339;8;2021-06-16
167;17;2021-06-13
377;41;2021-06-13
247;10;2021-06-07
69;11;2021-06-05
305;14;2021-06-12
440;17;2021-06-08
341;11;2021-06-05
415;12;2021-06-22
42;47;2021-06-23
197;34;2021-06-14
397;20;2021-06-21
69;18;2021-06-10
312;13;2021-06-20
380;10;2021-06-22
14;156;2021-06-14
274;16;2021-06-02
131;17;2021-06-12
210;15;2021-06-12
114;19;2021-06-19
343;13;2021-06-06
134;41;2021-06-16
247;25;2021-06-09
326;31;2021-06-24
89;25;2021-06-11
164;16;2021-06-18
132;39;2021-06-13
438;30;2021-06-14
188;7;2021-06-12
9;27;2021-06-19
5;14;2021-06-09
328;17;2021-06-02
214;16;2021-06-21
405;21;2021-06-12
84;7;2021-06-16
194;17;2021-06-13
290;22;2021-06-10
162;45;2021-06-11
40;15;2021-06-12
377;17;2021-06-20
2;7;2021-06-07
401;23;2021-06-15
306;22;2021-06-25
244;40;2021-06-14
90;10;2021-06-14
424;16;2021-06-10
30;7;2021-06-17
490;25;2021-06-24
216;20;2021-06-07
13;180;2021-06-13
371;12;2021-06-07
291;13;2021-06-06
193;35;2021-06-18
62;12;2021-06-27
130;31;2021-06-12
486;10;2021-06-22
306;35;2021-06-13
3;32;2021-06-20
127;19;2021-06-15
472;10;2021-06-23
123;30;2021-06-12
136;9;2021-06-02
482;21;2021-06-08
57;38;2021-06-23
190;13;2021-06-04
352;9;2021-06-06
69;104;2021-06-14
52;8;2021-06-17
495;15;2021-06-07
50;9;2021-06-26
427;21;2021-06-18
490;19;2021-06-13
144;9;2021-06-05
60;45;2021-06-12
195;24;2021-06-18
301;11;2021-06-21
438;21;2021-06-01
465;7;2021-06-10
395;12;2021-06-25
219;15;2021-06-12
291;34;2021-06-23
344;31;2021-06-03
13;21;2021-06-09
471;17;2021-06-13
186;10;2021-06-02
400;37;2021-06-14
202;25;2021-06-27
435;20;2021-06-10
341;21;2021-06-06
175;7;2021-06-11
54;97;2021-06-13
174;11;2021-06-27
245;20;2021-06-07
475;11;2021-06-02
213;10;2021-06-09
113;23;2021-06-06
338;13;2021-06-08
165;11;2021-06-11
134;23;2021-06-15
83;17;2021-06-27
147;24;2021-06-16
233;53;2021-06-14
192;17;2021-06-02
192;21;2021-06-05
317;15;2021-06-22
392;8;2021-06-04
445;14;2021-06-17
348;18;2021-06-16
446;8;2021-06-19
77;16;2021-06-20
11;9;2021-06-01
230;34;2021-06-23
222;6;2021-06-02
459;20;2021-06-28
344;21;2021-06-13
90;16;2021-06-20
194;14;2021-06-05
312;10;2021-06-21
350;20;2021-06-02
283;14;2021-06-05
354;31;2021-06-12
65;18;2021-06-17
356;16;2021-06-17
423;21;2021-06-18
201;17;2021-06-02
0;22;2021-06-10
276;17;2021-06-07
88;9;2021-06-06
157;10;2021-06-08
437;24;2021-06-22
443;15;2021-06-15
140;22;2021-06-18
289;6;2021-06-07
204;23;2021-06-13
394;12;2021-06-19
163;14;2021-06-07
289;34;2021-06-12
296;14;2021-06-04
309;41;2021-06-14
59;23;2021-06-26
105;94;2021-06-24
377;9;2021-06-01
100;42;2021-06-14
453;21;2021-06-12
158;9;2021-06-28
371;6;2021-06-06
354;10;2021-06-26
194;13;2021-06-17
475;18;2021-06-08
269;9;2021-06-26
5;20;2021-06-28
162;11;2021-06-10
214;19;2021-06-05
230;15;2021-06-01
278;8;2021-06-16
378;17;2021-06-27
441;27;2021-06-03
489;18;2021-06-07
174;15;2021-06-10
359;37;2021-06-09
292;10;2021-06-09
438;12;2021-06-18
160;12;2021-06-21
224;53;2021-06-14
378;19;2021-06-03
344;16;2021-06-27
237;14;2021-06-21
158;21;2021-06-22
222;8;2021-06-25
347;11;2021-06-25
490;27;2021-06-02
380;21;2021-06-28
205;45;2021-06-13
260;56;2021-06-24
341;8;2021-06-18
353;23;2021-06-08
344;27;2021-06-21
36;13;2021-06-01
482;18;2021-06-24
347;37;2021-06-14
372;14;2021-06-28
359;19;2021-06-04
242;7;2021-06-08
375;12;2021-06-20
4;11;2021-06-15
72;6;2021-06-20
298;27;2021-06-25
169;15;2021-06-04
256;15;2021-06-17
356;23;2021-06-02
478;22;2021-06-08
289;6;2021-06-19
58;19;2021-06-05
337;57;2021-06-14
288;21;2021-06-21
253;14;2021-06-09
239;19;2021-06-13
164;15;2021-06-09
203;24;2021-06-04
436;33;2021-06-24
212;10;2021-06-07
256;23;2021-06-05
447;34;2021-06-23
104;21;2021-06-06
162;10;2021-06-26
5;16;2021-06-17
11;12;2021-06-26
69;22;2021-06-21
268;12;2021-06-09
116;10;2021-06-18
454;18;2021-06-03
438;37;2021-06-12
342;27;2021-06-23
128;9;2021-06-22
13;7;2021-06-18
357;8;2021-06-21
181;44;2021-06-24
485;14;2021-06-12
82;12;2021-06-14
222;42;2021-06-14
290;18;2021-06-18
304;11;2021-06-19
138;21;2021-06-08
295;52;2021-06-13
202;13;2021-06-08
270;11;2021-06-17
27;12;2021-06-01
495;14;2021-06-13
422;16;2021-06-25
366;13;2021-06-08
384;4;2021-06-20
218;14;2021-06-07
73;21;2021-06-05
25;26;2021-06-19
247;19;2021-06-22
257;13;2021-06-27
194;19;2021-06-20
246;11;2021-06-19
279;10;2021-06-01
53;13;2021-06-17
377;15;2021-06-28
41;6;2021-06-09
180;15;2021-06-09
475;8;2021-06-18
164;6;2021-06-19
359;24;2021-06-25
265;36;2021-06-14
335;19;2021-06-13
207;51;2021-06-23
314;26;2021-06-12
135;44;2021-06-21
159;11;2021-06-13
233;22;2021-06-02
287;7;2021-06-10
267;16;2021-06-09
31;12;2021-06-05
469;24;2021-06-19
222;23;2021-06-27
33;8;2021-06-01
413;14;2021-06-16
180;13;2021-06-25
206;12;2021-06-07
315;20;2021-06-10
17;11;2021-06-02
296;12;2021-06-19
331;11;2021-06-22
465;15;2021-06-11
478;10;2021-06-13
28;117;2021-06-13
399;5;2021-06-22
496;7;2021-06-02
59;26;2021-06-14
405;19;2021-06-09
86;10;2021-06-17
57;17;2021-06-20
248;12;2021-06-19
482;17;2021-06-15
195;57;2021-06-24
417;18;2021-06-10
341;19;2021-06-17
323;29;2021-06-14
376;28;2021-06-19
131;42;2021-06-23
327;14;2021-06-18
24;10;2021-06-28
285;20;2021-06-12
483;14;2021-06-21
427;5;2021-06-25
325;5;2021-06-17
288;26;2021-06-08
160;24;2021-06-16
136;11;2021-06-25
292;11;2021-06-16
416;19;2021-06-19
191;27;2021-06-12
284;12;2021-06-13
181;15;2021-06-14
291;6;2021-06-26
322;13;2021-06-15
437;10;2021-06-20
240;11;2021-06-21
414;15;2021-06-12
44;21;2021-06-17
122;6;2021-06-27
9;8;2021-06-27
256;10;2021-06-07
118;33;2021-06-23
25;8;2021-06-28
158;13;2021-06-27
211;13;2021-06-12
317;16;2021-06-21
257;13;2021-06-10
253;38;2021-06-14
482;4;2021-06-12
279;44;2021-06-23
52;41;2021-06-23
62;5;2021-06-19
47;25;2021-06-21
362;17;2021-06-13
251;9;2021-06-01
162;16;2021-06-08
44;19;2021-06-10
351;8;2021-06-19
194;12;2021-06-26
355;18;2021-06-26
166;28;2021-06-18
305;19;2021-06-01
396;10;2021-06-22
354;17;2021-06-09
290;9;2021-06-24
193;20;2021-06-22
245;13;2021-06-04
416;27;2021-06-14
180;10;2021-06-17
105;22;2021-06-26
379;10;2021-06-09
96;11;2021-06-07
294;17;2021-06-06
467;9;2021-06-27
464;18;2021-06-26
305;12;2021-06-28
10;18;2021-06-16
22;17;2021-06-12
290;13;2021-06-11
22;22;2021-06-21
158;20;2021-06-26
473;7;2021-06-23
310;10;2021-06-16
9;13;2021-06-05
142;25;2021-06-06
208;15;2021-06-03
11;8;2021-06-17
83;23;2021-06-08
170;15;2021-06-27
285;14;2021-06-27
212;37;2021-06-23
454;17;2021-06-02
402;8;2021-06-21
331;13;2021-06-06
138;71;2021-06-13
426;23;2021-06-21
356;24;2021-06-09
248;49;2021-06-14
100;58;2021-06-24
371;13;2021-06-13
201;52;2021-06-24
29;23;2021-06-06
40;12;2021-06-26
256;19;2021-06-19
362;8;2021-06-28
383;31;2021-06-15
269;16;2021-06-15
205;17;2021-06-09
269;22;2021-06-21
276;9;2021-06-27
348;19;2021-06-04
252;11;2021-06-21
96;14;2021-06-18
142;54;2021-06-13
140;10;2021-06-20
13;28;2021-06-05
248;24;2021-06-02
377;19;2021-06-21
121;33;2021-06-03
388;13;2021-06-20
9;25;2021-06-21
393;17;2021-06-23
302;12;2021-06-11
58;14;2021-06-07
427;13;2021-06-20
308;15;2021-06-20
75;74;2021-06-14
493;12;2021-06-20
395;3;2021-06-11
328;8;2021-06-08
285;14;2021-06-26
434;7;2021-06-18
407;11;2021-06-25
4;13;2021-06-05
176;8;2021-06-07
336;19;2021-06-26
87;17;2021-06-22
410;9;2021-06-05
146;13;2021-06-01
70;21;2021-06-02
394;7;2021-06-05
27;142;2021-06-24
43;9;2021-06-22
334;24;2021-06-06
347;40;2021-06-13
128;29;2021-06-28
84;25;2021-06-22
72;16;2021-06-02
40;16;2021-06-08
169;27;2021-06-13
405;31;2021-06-24
248;17;2021-06-04
248;5;2021-06-20
416;26;2021-06-17
8;21;2021-06-16
92;14;2021-06-21
14;17;2021-06-27
429;10;2021-06-10
466;32;2021-06-22
34;31;2021-06-08
493;13;2021-06-15
434;14;2021-06-26
442;14;2021-06-24
276;17;2021-06-10
299;56;2021-06-23
464;45;2021-06-24
63;17;2021-06-26
38;123;2021-06-13
111;7;2021-06-20
392;19;2021-06-27
14;7;2021-06-05
31;131;2021-06-13
223;34;2021-06-15
204;18;2021-06-07
330;13;2021-06-23
383;11;2021-06-08
119;10;2021-06-10
40;11;2021-06-21
2;9;2021-06-25
364;28;2021-06-13
356;8;2021-06-21
211;9;2021-06-25
481;16;2021-06-19
191;22;2021-06-21
66;13;2021-06-02
318;23;2021-06-09
327;19;2021-06-15
71;20;2021-06-28
393;24;2021-06-04
164;37;2021-06-12
286;40;2021-06-24
159;10;2021-06-17
212;20;2021-06-12
178;21;2021-06-15
388;16;2021-06-10
19;7;2021-06-12
437;34;2021-06-25
178;19;2021-06-07
350;13;2021-06-26
238;29;2021-06-23
294;13;2021-06-09
444;14;2021-06-02
382;11;2021-06-11
161;34;2021-06-08
300;8;2021-06-18
470;16;2021-06-09
33;5;2021-06-12
394;17;2021-06-27
326;23;2021-06-03
164;16;2021-06-16
441;16;2021-06-17
58;12;2021-06-04
5;29;2021-06-18
275;11;2021-06-22
343;22;2021-06-25
200;18;2021-06-22
36;28;2021-06-03
43;12;2021-06-04
137;18;2021-06-07
224;46;2021-06-13
29;16;2021-06-05
306;10;2021-06-16
292;11;2021-06-18
365;36;2021-06-14
279;11;2021-06-08
321;41;2021-06-21
336;2;2021-06-22
417;13;2021-06-18
31;66;2021-06-14
22;28;2021-06-26
229;9;2021-06-06
221;8;2021-06-20
75;18;2021-06-03
396;12;2021-06-16
435;19;2021-06-23
45;15;2021-06-12
441;8;2021-06-09
324;11;2021-06-02
138;8;2021-06-12
186;22;2021-06-22
297;14;2021-06-09
478;10;2021-06-04
141;25;2021-06-20
267;16;2021-06-19
136;22;2021-06-19
291;17;2021-06-24
79;11;2021-06-22
466;31;2021-06-21
194;17;2021-06-21
419;31;2021-06-14
278;25;2021-06-21
52;59;2021-06-13
19;120;2021-06-24
17;20;2021-06-05
284;26;2021-06-26
243;15;2021-06-12
4;20;2021-06-07
237;15;2021-06-22
397;35;2021-06-11
286;22;2021-06-09
261;22;2021-06-11
132;11;2021-06-20
220;14;2021-06-16
489;12;2021-06-21
138;16;2021-06-14
197;45;2021-06-23
222;24;2021-06-19
488;6;2021-06-09
477;11;2021-06-04
120;12;2021-06-05
376;25;2021-06-05
173;12;2021-06-18
75;19;2021-06-26
188;60;2021-06-24
98;26;2021-06-14
383;9;2021-06-21
97;13;2021-06-15
493;8;2021-06-10
3;16;2021-06-21
300;29;2021-06-12
427;11;2021-06-17
224;24;2021-06-09
360;15;2021-06-22
128;25;2021-06-20
61;25;2021-06-23
368;11;2021-06-08
437;10;2021-06-06
20;34;2021-06-26
152;17;2021-06-20
208;19;2021-06-26
63;5;2021-06-19
209;19;2021-06-02
41;12;2021-06-18
282;14;2021-06-03
231;15;2021-06-07
287;23;2021-06-16
195;15;2021-06-16
1;178;2021-06-23
195;18;2021-06-28
290;8;2021-06-04
237;33;2021-06-24
203;7;2021-06-01
63;36;2021-06-05
406;25;2021-06-14
458;11;2021-06-07
195;16;2021-06-05
391;7;2021-06-26
383;29;2021-06-14
130;17;2021-06-07
8;20;2021-06-20
60;15;2021-06-17
229;14;2021-06-26
475;25;2021-06-19
55;26;2021-06-12
245;13;2021-06-02
239;15;2021-06-19
64;20;2021-06-06
87;35;2021-06-02
322;15;2021-06-05
334;32;2021-06-24
216;18;2021-06-02
389;11;2021-06-09
393;19;2021-06-16
354;21;2021-06-22
225;10;2021-06-23
70;67;2021-06-24
429;13;2021-06-20
329;26;2021-06-22
134;19;2021-06-19
260;29;2021-06-25
308;21;2021-06-15
463;31;2021-06-23
91;28;2021-06-23
395;15;2021-06-06
166;13;2021-06-28
436;30;2021-06-13
15;9;2021-06-04
236;24;2021-06-12
256;9;2021-06-20
15;138;2021-06-14
20;22;2021-06-08
172;16;2021-06-05
45;13;2021-06-25
21;122;2021-06-14
267;28;2021-06-02
361;9;2021-06-27
11;19;2021-06-25
85;18;2021-06-18
104;73;2021-06-24
133;24;2021-06-23
249;16;2021-06-12
117;26;2021-06-08
489;22;2021-06-09
269;17;2021-06-16
13;12;2021-06-06
0;16;2021-06-08
59;27;2021-06-06
171;5;2021-06-28
49;49;2021-06-23
215;15;2021-06-26
326;17;2021-06-02
90;11;2021-06-15
360;31;2021-06-06
454;15;2021-06-11
39;23;2021-06-14
444;36;2021-06-24
289;14;2021-06-13
64;22;2021-06-14
148;19;2021-06-13
392;23;2021-06-18
444;22;2021-06-21
163;3;2021-06-28
266;14;2021-06-08
347;12;2021-06-26
24;20;2021-06-26
1;191;2021-06-13
30;8;2021-06-22
436;19;2021-06-17
310;21;2021-06-21
272;13;2021-06-28
414;4;2021-06-10
370;49;2021-06-24
283;55;2021-06-24
84;17;2021-06-25
397;9;2021-06-01
87;13;2021-06-12
225;31;2021-06-11
464;18;2021-06-15
433;17;2021-06-20
68;21;2021-06-08
175;77;2021-06-24
489;19;2021-06-02
386;24;2021-06-13
289;19;2021-06-16
319;15;2021-06-09
68;8;2021-06-21
178;9;2021-06-20
445;22;2021-06-11
206;17;2021-06-26
12;17;2021-06-01
144;27;2021-06-22
140;11;2021-06-15
381;24;2021-06-11
101;35;2021-06-18
157;22;2021-06-18
129;73;2021-06-14
256;18;2021-06-11
126;24;2021-06-08
320;7;2021-06-22
232;24;2021-06-15
218;17;2021-06-22
237;27;2021-06-18
279;25;2021-06-26
445;16;2021-06-10
157;12;2021-06-11
485;30;2021-06-08
329;8;2021-06-10
367;42;2021-06-23
104;11;2021-06-20
356;6;2021-06-01
122;7;2021-06-09
385;8;2021-06-03
249;16;2021-06-01
137;14;2021-06-01
409;48;2021-06-24
351;35;2021-06-03
149;19;2021-06-06
276;13;2021-06-17
351;8;2021-06-13
384;8;2021-06-13
66;9;2021-06-22
308;13;2021-06-27
0;21;2021-06-20
168;16;2021-06-23
126;23;2021-06-04
438;10;2021-06-19
80;43;2021-06-23
407;24;2021-06-17
247;19;2021-06-12
241;11;2021-06-27
293;14;2021-06-05
490;24;2021-06-14
398;21;2021-06-25
371;13;2021-06-03
315;12;2021-06-06
477;23;2021-06-14
137;8;2021-06-26
275;10;2021-06-11
475;21;2021-06-21
1;252;2021-06-24
88;13;2021-06-21
401;19;2021-06-06
284;19;2021-06-27
69;21;2021-06-19
192;17;2021-06-16
258;17;2021-06-06
475;12;2021-06-09
467;22;2021-06-01
52;61;2021-06-14
277;21;2021-06-18
158;5;2021-06-01
116;12;2021-06-03
25;12;2021-06-11
378;17;2021-06-01
459;6;2021-06-12
232;13;2021-06-03
461;24;2021-06-13
79;104;2021-06-13
429;14;2021-06-03
61;12;2021-06-07
103;5;2021-06-02
35;26;2021-06-10
76;28;2021-06-13
3;77;2021-06-14
297;20;2021-06-02
404;22;2021-06-07
183;38;2021-06-23
228;8;2021-06-09
185;9;2021-06-06
220;17;2021-06-15
81;9;2021-06-05
251;29;2021-06-18
318;8;2021-06-08
176;27;2021-06-28
39;47;2021-06-23
0;21;2021-06-07
146;10;2021-06-08
165;26;2021-06-12
52;17;2021-06-12
338;16;2021-06-01
361;16;2021-06-16
62;12;2021-06-12
150;6;2021-06-05
297;14;2021-06-20
157;16;2021-06-28
112;9;2021-06-15
272;45;2021-06-24
60;20;2021-06-27
281;32;2021-06-24
448;10;2021-06-05
258;21;2021-06-11
273;21;2021-06-22
300;8;2021-06-25
0;40;2021-06-26
265;32;2021-06-23
319;3;2021-06-19
365;14;2021-06-01
133;11;2021-06-21
11;189;2021-06-24
362;9;2021-06-17
384;45;2021-06-24
68;15;2021-06-22
489;12;2021-06-15
410;20;2021-06-18
53;13;2021-06-16
406;7;2021-06-05
442;13;2021-06-06
340;11;2021-06-27
486;26;2021-06-15
277;5;2021-06-04
399;30;2021-06-05
47;13;2021-06-15
90;20;2021-06-05
10;172;2021-06-13
96;28;2021-06-16
89;89;2021-06-24
415;39;2021-06-28
391;12;2021-06-11
391;54;2021-06-14
241;37;2021-06-15
97;17;2021-06-19
363;20;2021-06-22
102;8;2021-06-09
362;16;2021-06-22
368;13;2021-06-23
371;10;2021-06-16
304;11;2021-06-09
328;20;2021-06-10
383;23;2021-06-03
287;14;2021-06-19
251;67;2021-06-24
350;30;2021-06-14
7;31;2021-06-18
362;7;2021-06-06
103;7;2021-06-01
301;13;2021-06-22
469;7;2021-06-01
300;11;2021-06-26
414;13;2021-06-05
36;7;2021-06-16
287;14;2021-06-05
247;18;2021-06-04
210;28;2021-06-06
361;14;2021-06-06
254;17;2021-06-27
97;21;2021-06-18
392;10;2021-06-16
413;15;2021-06-12
75;13;2021-06-21
181;17;2021-06-04
102;30;2021-06-25
318;19;2021-06-13
24;16;2021-06-21
352;12;2021-06-26
305;28;2021-06-18
299;40;2021-06-13
149;11;2021-06-19
389;27;2021-06-13
384;9;2021-06-10
180;38;2021-06-14
147;10;2021-06-05
101;19;2021-06-11
423;17;2021-06-15
476;12;2021-06-15
164;6;2021-06-27
335;25;2021-06-18
1;10;2021-06-05
321;31;2021-06-23
274;22;2021-06-13
212;8;2021-06-27
157;16;2021-06-10
452;25;2021-06-23
133;90;2021-06-24
187;6;2021-06-08
307;14;2021-06-17
323;6;2021-06-19
370;19;2021-06-16
237;29;2021-06-17
440;13;2021-06-11
132;30;2021-06-18
485;13;2021-06-09
315;11;2021-06-09
187;12;2021-06-28
3;8;2021-06-16
360;23;2021-06-13
71;12;2021-06-21
205;27;2021-06-12
17;18;2021-06-01
389;18;2021-06-01
222;7;2021-06-07
370;18;2021-06-27
187;13;2021-06-25
256;15;2021-06-03
496;16;2021-06-04
174;50;2021-06-24
224;20;2021-06-15
178;26;2021-06-09
14;9;2021-06-20
353;18;2021-06-22
321;21;2021-06-04
393;12;2021-06-28
441;25;2021-06-02
487;18;2021-06-23
153;20;2021-06-25
393;13;2021-06-15
26;17;2021-06-26
158;10;2021-06-08
37;11;2021-06-21
325;26;2021-06-02
48;24;2021-06-18
29;26;2021-06-02
23;143;2021-06-24
59;19;2021-06-04
344;9;2021-06-05
447;13;2021-06-18
480;10;2021-06-17
150;63;2021-06-13
345;14;2021-06-01
389;8;2021-06-05
437;15;2021-06-18
285;8;2021-06-28
215;56;2021-06-24
5;23;2021-06-07
41;24;2021-06-03
256;7;2021-06-10
37;11;2021-06-25
140;25;2021-06-03
53;10;2021-06-05
257;27;2021-06-05
394;17;2021-06-06
388;30;2021-06-04
347;25;2021-06-02
53;12;2021-06-22
103;14;2021-06-19
75;13;2021-06-02
49;39;2021-06-16
3;23;2021-06-05
385;25;2021-06-24
493;11;2021-06-25
412;17;2021-06-28
85;26;2021-06-16
32;18;2021-06-17
192;19;2021-06-10
408;5;2021-06-28
293;18;2021-06-22
385;5;2021-06-08
396;23;2021-06-09
51;11;2021-06-09
326;7;2021-06-10
225;12;2021-06-18
265;11;2021-06-28
483;27;2021-06-23
490;11;2021-06-16
95;17;2021-06-19
306;27;2021-06-02
113;18;2021-06-01
155;1;2021-06-17
405;17;2021-06-02
468;5;2021-06-22
268;11;2021-06-08
201;7;2021-06-04
160;48;2021-06-24
367;19;2021-06-13
87;12;2021-06-17
28;22;2021-06-15
279;17;2021-06-25
23;37;2021-06-26
223;12;2021-06-12
376;39;2021-06-24
1;16;2021-06-21
16;9;2021-06-17
47;70;2021-06-23
177;22;2021-06-12
180;13;2021-06-06
425;41;2021-06-14
368;41;2021-06-13
164;75;2021-06-14
249;29;2021-06-11
455;8;2021-06-20
283;20;2021-06-04
164;12;2021-06-05
390;17;2021-06-12
368;25;2021-06-07
389;20;2021-06-19
232;54;2021-06-14
75;19;2021-06-06
280;39;2021-06-18
4;242;2021-06-13
24;21;2021-06-25
229;13;2021-06-21
327;11;2021-06-20
485;11;2021-06-04
373;47;2021-06-14
38;93;2021-06-14
122;37;2021-06-23
139;19;2021-06-20
405;9;2021-06-15
275;34;2021-06-05
19;11;2021-06-17
453;10;2021-06-15
375;26;2021-06-28
347;11;2021-06-11
329;15;2021-06-20
221;25;2021-06-16
490;17;2021-06-08
10;10;2021-06-15
461;14;2021-06-15
203;6;2021-06-03
8;104;2021-06-23
424;18;2021-06-01
164;51;2021-06-23
316;12;2021-06-10
89;36;2021-06-25
364;30;2021-06-03
478;9;2021-06-16
311;17;2021-06-16
213;30;2021-06-08
434;12;2021-06-06
298;20;2021-06-02
465;20;2021-06-04
105;25;2021-06-07
52;8;2021-06-20
162;11;2021-06-09
410;12;2021-06-10
17;19;2021-06-07
161;31;2021-06-24
60;99;2021-06-24
368;15;2021-06-21
270;14;2021-06-16
228;18;2021-06-15
44;117;2021-06-24
81;15;2021-06-19
71;21;2021-06-01
141;22;2021-06-17
185;17;2021-06-03
192;64;2021-06-14
366;23;2021-06-01
341;29;2021-06-21
88;26;2021-06-01
323;15;2021-06-06
209;30;2021-06-13
229;52;2021-06-24
77;11;2021-06-02
366;26;2021-06-13
126;11;2021-06-17
167;16;2021-06-02
72;24;2021-06-13
86;7;2021-06-18
17;15;2021-06-20
60;14;2021-06-08
59;68;2021-06-24
367;12;2021-06-08
431;14;2021-06-17
425;18;2021-06-06
114;19;2021-06-01
234;15;2021-06-07
464;15;2021-06-21
2;8;2021-06-05
266;51;2021-06-13
329;11;2021-06-15
62;23;2021-06-16
190;14;2021-06-23
407;18;2021-06-20
461;24;2021-06-05
182;38;2021-06-26
48;110;2021-06-24
52;17;2021-06-16
495;24;2021-06-17
204;16;2021-06-11
265;21;2021-06-15
274;8;2021-06-11
257;36;2021-06-28
96;20;2021-06-12
330;44;2021-06-14
65;19;2021-06-07
152;69;2021-06-13
201;22;2021-06-06
295;16;2021-06-11
61;111;2021-06-24
483;35;2021-06-14
369;21;2021-06-18
464;14;2021-06-10
350;12;2021-06-21
317;38;2021-06-08
398;13;2021-06-07
237;16;2021-06-26
105;21;2021-06-18
71;15;2021-06-22
88;15;2021-06-25
367;23;2021-06-24
443;11;2021-06-16
250;13;2021-06-22
123;27;2021-06-24
414;15;2021-06-18
480;7;2021-06-20
485;10;2021-06-06
439;20;2021-06-25
73;7;2021-06-02
370;5;2021-06-04
193;17;2021-06-12
368;11;2021-06-25
180;16;2021-06-01
221;25;2021-06-14
119;13;2021-06-16
413;15;2021-06-28
24;24;2021-06-23
424;2;2021-06-28
6;24;2021-06-05
368;35;2021-06-16
6;13;2021-06-25
130;16;2021-06-01
330;9;2021-06-22
134;11;2021-06-06
176;22;2021-06-21
274;14;2021-06-10
463;7;2021-06-07
71;13;2021-06-04
324;15;2021-06-18
115;10;2021-06-17
186;29;2021-06-01
444;19;2021-06-06
106;13;2021-06-01
72;25;2021-06-23
295;31;2021-06-14
90;11;2021-06-01
361;17;2021-06-09
141;18;2021-06-13
338;28;2021-06-19
62;13;2021-06-17
56;106;2021-06-24
107;21;2021-06-19
131;8;2021-06-03
401;13;2021-06-20
75;8;2021-06-11
175;26;2021-06-10
15;24;2021-06-17
29;26;2021-06-17
283;12;2021-06-20
269;15;2021-06-12
315;15;2021-06-03
451;7;2021-06-25
357;8;2021-06-09
271;33;2021-06-02
57;19;2021-06-14
39;20;2021-06-16
286;11;2021-06-21
161;20;2021-06-04
113;20;2021-06-20
69;10;2021-06-25
442;17;2021-06-21
95;17;2021-06-05
366;8;2021-06-16
223;14;2021-06-06
128;63;2021-06-24
7;18;2021-06-01
414;36;2021-06-24
364;3;2021-06-09
420;33;2021-06-14
227;16;2021-06-08
135;78;2021-06-14
168;26;2021-06-26
164;17;2021-06-26
16;21;2021-06-08
54;23;2021-06-27
135;18;2021-06-27
454;26;2021-06-24
351;11;2021-06-09
400;31;2021-06-03
40;12;2021-06-04
207;53;2021-06-24
272;13;2021-06-18
234;23;2021-06-23
327;16;2021-06-09
282;11;2021-06-26
83;22;2021-06-19
278;49;2021-06-14
253;17;2021-06-02
443;12;2021-06-17
396;13;2021-06-07
202;40;2021-06-19
177;8;2021-06-25
41;7;2021-06-06
384;6;2021-06-02
45;18;2021-06-15
454;27;2021-06-14
341;9;2021-06-03
274;11;2021-06-09
216;18;2021-06-15
139;17;2021-06-16
368;54;2021-06-24
151;11;2021-06-22
398;18;2021-06-15
421;31;2021-06-06
14;17;2021-06-03
477;16;2021-06-20
343;17;2021-06-22
92;14;2021-06-15
417;20;2021-06-16
140;21;2021-06-11
27;24;2021-06-04
161;13;2021-06-03
185;20;2021-06-14
178;23;2021-06-06
272;8;2021-06-08
243;16;2021-06-06
332;10;2021-06-22
232;24;2021-06-12
236;17;2021-06-27
455;27;2021-06-23
14;22;2021-06-12
59;15;2021-06-15
348;14;2021-06-21
209;18;2021-06-15
164;19;2021-06-17
320;11;2021-06-09
267;15;2021-06-01
76;37;2021-06-08
274;62;2021-06-23
86;8;2021-06-20
404;23;2021-06-26
360;13;2021-06-28
446;20;2021-06-16
398;6;2021-06-17
253;7;2021-06-04
278;16;2021-06-12
331;47;2021-06-24
257;13;2021-06-22
175;16;2021-06-01
193;20;2021-06-20
123;11;2021-06-08
163;23;2021-06-23
74;99;2021-06-24
54;115;2021-06-24
438;11;2021-06-09
461;13;2021-06-06
311;22;2021-06-12
259;22;2021-06-02
37;27;2021-06-05
56;13;2021-06-22
122;20;2021-06-16
17;16;2021-06-28
280;15;2021-06-01
295;39;2021-06-24
388;21;2021-06-19
396;31;2021-06-02
352;16;2021-06-03
371;8;2021-06-18
425;17;2021-06-03
252;25;2021-06-15
38;19;2021-06-18
255;16;2021-06-13
117;18;2021-06-05
381;16;2021-06-16
382;18;2021-06-24
450;38;2021-06-05
165;31;2021-06-08
186;13;2021-06-15
157;27;2021-06-25
115;14;2021-06-20
115;20;2021-06-19
380;8;2021-06-12
349;24;2021-06-23
489;15;2021-06-28
244;53;2021-06-24
109;9;2021-06-18
35;20;2021-06-04
417;22;2021-06-15
27;10;2021-06-07
88;19;2021-06-22
245;22;2021-06-12
305;16;2021-06-10
6;15;2021-06-26
360;14;2021-06-08
171;29;2021-06-15
3;13;2021-06-06
284;23;2021-06-05
295;11;2021-06-28
359;9;2021-06-10
124;19;2021-06-15
258;29;2021-06-22
103;37;2021-06-23
336;26;2021-06-15
119;20;2021-06-27
434;23;2021-06-14
269;10;2021-06-22
63;10;2021-06-15
355;14;2021-06-28
322;14;2021-06-11
36;23;2021-06-27
405;38;2021-06-14
260;16;2021-06-17
18;19;2021-06-17
331;21;2021-06-03
437;20;2021-06-24
